Expert_ID,Expert_type,Q_ID,Q5th,Q50th,Q95th
EW_G1_S23, Summary,CAL_14,256.3,687.4,1196
EW_G1_S23, Summary,CAL_15,263.6,665.1,1196
EW_G1_S23, Summary,CAL_16,4.516,49.98,95.94
EW_G1_S23, Summary,CAL_17,0.03527,2.802,21.72
EW_G1_S23, Summary,CAL_19,1.216,23.89,90.61
EW_G1_S23, Summary,CAL_20,0.08373,6.349,65.98
EW_G1_S23, Summary,CAL_21,0.9288,14.38,67.69
EW_G1_S23, Summary,CAL_25,0.5374,16.8,74.02
EW_G1_S23, Summary,CAL_27,2.052,29.61,81.37
EW_G1_S23, Summary,QI_31,6.551,42.06,91.17
EW_G1_S23, Summary,QI_32,0.1192,6.905,37.29
EW_G1_S23, Summary,QI_33,0.09056,2.171,32.97
EW_G1_S23, Summary,QI_34,0.004085,0.8868,8.214
EW_G1_S23, Summary,QI_35,0.07276,3.361,20.9
EW_G1_S23, Summary,QI_36,1.269,17.01,80.88
EW_G1_S23, Summary,QI_37,0.5287,17.75,79.12
EW_G1_S23, Summary,QI_38,0.03517,2.117,13.78
EW_G1_S23, Summary,QI_39,0.08106,4.454,33.54
EW_G1_S23, Summary,QI_40,0.01552,3.432,53.02
EW_G1_S23, Summary,QI_41,0.06377,3.382,18.83
EW_G1_S23, Summary,QI_42,0.04145,3.481,63.9
EW_G1_S23, Summary,QI_43,0.4296,7.31,23.78
EW_G1_S23, Summary,QI_44,1.248,21.76,82.31
EW_G1_S23, Summary,QI_45,0.07401,4.753,25.13
EW_G1_S23, Summary,QI_46,3.031,29.88,82.65
EW_G1_S23, Summary,QI_47,0.09354,4.175,38.58
EW_G1_S23, Summary,QI_48,0.01047,3.28,54.34
EW_G1_S23, Summary,QI_49,2.486,22.75,58.41
EW_G1_S23, Summary,QI_50,0.372,8.142,53.67
EW_G1_S23, Summary,QI_51,2.218,37.29,93.75
EW_G1_S23, Summary,QI_52,0.1325,6.261,27.36
EW_G1_S23, Summary,QI_53,0.06418,2.858,41.35
EW_G1_S23, Summary,QI_54,0.002793,0.7228,7.689
EW_G1_S23, Summary,QI_55,0.0265,3.906,31.52
EW_G1_S23, Summary,QI_56,1.048,21.64,80.15
EW_G1_S23, Summary,QI_57,0.6295,20.79,80.48
EW_G1_S23, Summary,QI_58,0.01499,2.437,14.92
EW_G1_S23, Summary,QI_59,0.01281,2.262,24.63
EW_G1_S23, Summary,QI_60,0.01805,3.056,50.46
EW_G1_S23, Summary,QI_61,0.008051,2.671,21.48
EW_G1_S23, Summary,QI_62,0.01284,2.547,63.66
EW_G1_S23, Summary,QI_63,0.2325,4.931,25.47
EW_G1_S23, Summary,QI_64,0.3841,17.7,80.8
EW_G1_S23, Summary,QI_65,0.00922,4.483,57.24
EW_G1_S23, Summary,QI_66,0.8806,25.78,85.06
EW_G1_S23, Summary,QI_67,0.1311,4.591,39.19
EW_G1_S23, Summary,QI_68,0.01136,3.771,55.67
EW_G1_S23, Summary,QI_69,1.117,22.73,69.62
EW_G1_S23, Summary,QI_70,0.3449,9.803,62.37
EW_G1_S23, Summary,QI_71,0.1213,8.755,31.51
EW_G1_S23, Summary,QI_72,0.0199,2.259,29.8
EW_G1_S23, Summary,QI_73,0.03404,2.908,59.99
EW_G1_S23, Summary,QI_74,0.6984,14.26,64.56
EW_G1_S23, Summary,QI_75,0.1321,6.091,42.11
EW_G1_S23, Summary,QI_76,0.3662,8.574,62.67
EW_G1_S23, Summary,QI_77,0.1384,4.531,43
EW_G1_S23, Summary,QI_78,0.1131,3.267,57.55
EW_G1_S23, Summary,QI_79,0.7356,19.18,68.91
EW_G1_S23, Summary,QI_80,0.01523,1.557,11.04
EW_G1_S23, Summary,QI_81,0.1187,3.188,74.81
EW_G1_S23, Summary,QI_82,0.1128,2.632,42.49
EW_G1_S23, Summary,QI_83,0.1796,9.855,64.7
EW_G1_S23, Summary,QI_84,0.4893,26.37,87.45
EW_G1_S23, Summary,QI_85,0.8012,23.94,81.67
EW_G1_S23, Summary,QI_86,0.5465,18.66,68.77
EW_G1_S23, Summary,QI_87,0.02255,9.134,38.18
EW_G1_S23, Summary,QI_88,0.0231,2.381,22.2
EW_G1_S23, Summary,QI_89,0.04737,4.469,61.13
EW_G1_S23, Summary,QI_90,0.6434,17.79,75.53
EW_G1_S23, Summary,QI_91,0.1014,5.734,44.46
EW_G1_S23, Summary,QI_92,0.2826,9.709,68.85
EW_G1_S23, Summary,QI_93,0.04187,4.491,43.34
EW_G1_S23, Summary,QI_94,0.01335,3.069,57.42
EW_G1_S23, Summary,QI_95,0.3226,16.04,65.7
EW_G1_S23, Summary,QI_96,0.01703,1.383,9.06
EW_G1_S23, Summary,QI_97,0.1335,4.459,69.53
EW_G1_S23, Summary,QI_98,0.03514,3.664,43.1
EW_G1_S23, Summary,QI_99,0.1214,10.5,57.05
EW_G1_S23, Summary,QI_100,0.1606,26.57,87.04
EW_G1_S23, Summary,QI_101,0.5098,16.82,70.86
EW_G1_S23, Summary,QI_102,0.09694,14.31,66.93
EW_G1_S23, Summary,QI_103,0.0001235,0.06388,0.1675
EW_G1_S23, Summary,QI_104,0.00102,0.3228,0.7921
EW_G1_S23, Summary,QI_105,8.737,22.14,29.9
EW_G1_S23, Summary,QI_106,19.35,25.73,35.5
EW_G1_S23, Summary,QI_107,28.45,39.12,52.56
EW_G1_S23, Summary,QI_108,5.073,12.14,18.37
EW_G1_S23, Summary,QI_109,1.082,3.36,5.425
EW_G1_S23, Summary,QI_110,0.7332,2.874,4.906
EW_G1_S23, Summary,QI_111,1.79,5.892,10.62
EW_G2_S23, Summary,CAL_3,323.8,718.7,1081
EW_G2_S23, Summary,CAL_7,315.2,458.5,684.5
EW_G2_S23, Summary,CAL_8,118.5,358.9,565.5
EW_G2_S23, Summary,CAL_9,245.7,437.7,783.8
EW_G2_S23, Summary,CAL_11,147.1,550.7,973.3
EW_G2_S23, Summary,CAL_13,298.7,480.5,802.1
EW_G2_S23, Summary,CAL_14,258.7,561.7,957.4
EW_G2_S23, Summary,CAL_15,276.6,576.1,945
EW_G2_S23, Summary,CAL_16,20.17,60.81,83.68
EW_G2_S23, Summary,CAL_17,0.3151,2.962,9.927
EW_G2_S23, Summary,CAL_19,0.6768,17.28,85.18
EW_G2_S23, Summary,CAL_20,0.3174,8.84,39.56
EW_G2_S23, Summary,CAL_21,0.7867,22.61,74.06
EW_G2_S23, Summary,CAL_25,1.46,22.18,59.78
EW_G2_S23, Summary,CAL_27,1.469,30.19,83.4
EW_G2_S23, Summary,QI_31,21.36,60.24,89.12
EW_G2_S23, Summary,QI_32,0.3741,3.873,15.82
EW_G2_S23, Summary,QI_33,0.01289,0.7115,2.848
EW_G2_S23, Summary,QI_34,0.005668,0.7477,17.64
EW_G2_S23, Summary,QI_35,0.586,4.962,17.58
EW_G2_S23, Summary,QI_36,1.681,18.14,53.46
EW_G2_S23, Summary,QI_37,1.898,16.11,35.87
EW_G2_S23, Summary,QI_38,0.05798,2.199,22.65
EW_G2_S23, Summary,QI_39,0.1353,2.917,15.52
EW_G2_S23, Summary,QI_40,0.05723,1.329,7.174
EW_G2_S23, Summary,QI_41,0.4761,5.016,20.64
EW_G2_S23, Summary,QI_42,0.013,2.452,25.68
EW_G2_S23, Summary,QI_43,0.3975,3.46,11.99
EW_G2_S23, Summary,QI_44,1.269,9.193,28.84
EW_G2_S23, Summary,QI_45,0.1004,2.827,15.79
EW_G2_S23, Summary,QI_46,6.538,32.49,64.47
EW_G2_S23, Summary,QI_47,0.3675,2.696,12.44
EW_G2_S23, Summary,QI_48,0.2924,2.51,15.37
EW_G2_S23, Summary,QI_49,8.196,24.68,48.29
EW_G2_S23, Summary,QI_50,0.4173,3.501,15.48
EW_G2_S23, Summary,QI_51,21.29,58.22,89.37
EW_G2_S23, Summary,QI_52,0.1179,4.667,20.9
EW_G2_S23, Summary,QI_53,0.0094,0.8804,5.141
EW_G2_S23, Summary,QI_54,0.0003385,0.7887,17.72
EW_G2_S23, Summary,QI_55,0.528,6.47,22
EW_G2_S23, Summary,QI_56,2.594,20.84,61.38
EW_G2_S23, Summary,QI_57,2.243,20.96,41.74
EW_G2_S23, Summary,QI_58,0.0302,2.661,24.65
EW_G2_S23, Summary,QI_59,0.05638,1.588,9.461
EW_G2_S23, Summary,QI_60,0.09644,1.76,6.041
EW_G2_S23, Summary,QI_61,0.3747,4.7,17.64
EW_G2_S23, Summary,QI_62,0.0009524,1.577,21.55
EW_G2_S23, Summary,QI_63,0.07582,2.737,13.64
EW_G2_S23, Summary,QI_64,1.119,9.997,30.65
EW_G2_S23, Summary,QI_65,0.1719,3.798,13.21
EW_G2_S23, Summary,QI_66,7.556,42.47,73.66
EW_G2_S23, Summary,QI_67,0.1398,3.875,14.54
EW_G2_S23, Summary,QI_68,0.2513,4.166,21.46
EW_G2_S23, Summary,QI_69,8.088,30.73,58.24
EW_G2_S23, Summary,QI_70,0.297,5.297,16.74
EW_G2_S23, Summary,QI_71,0.2799,3.533,16.88
EW_G2_S23, Summary,QI_72,0.1415,2.777,19.91
EW_G2_S23, Summary,QI_73,0.1159,2.103,32.06
EW_G2_S23, Summary,QI_74,1.46,12.3,51.69
EW_G2_S23, Summary,QI_75,0.806,7.166,25.12
EW_G2_S23, Summary,QI_76,0.7407,15.23,63.19
EW_G2_S23, Summary,QI_77,0.3739,4.25,20.52
EW_G2_S23, Summary,QI_78,0.1269,2.607,13.72
EW_G2_S23, Summary,QI_79,2.393,17.86,70.96
EW_G2_S23, Summary,QI_80,0.1048,1.707,12.22
EW_G2_S23, Summary,QI_81,0.1373,2.268,22.78
EW_G2_S23, Summary,QI_82,0.494,3.405,23.57
EW_G2_S23, Summary,QI_83,1.32,7.212,30.84
EW_G2_S23, Summary,QI_84,1.065,17.46,59.55
EW_G2_S23, Summary,QI_85,1.771,32.64,82.22
EW_G2_S23, Summary,QI_86,1.091,16.95,63.85
EW_G2_S23, Summary,QI_87,0.05533,3.199,21.96
EW_G2_S23, Summary,QI_88,0.0912,2.946,21.65
EW_G2_S23, Summary,QI_89,0.0713,2.823,37.25
EW_G2_S23, Summary,QI_90,1.279,16.14,59.72
EW_G2_S23, Summary,QI_91,0.6952,8.155,28.37
EW_G2_S23, Summary,QI_92,0.5174,18.15,65.53
EW_G2_S23, Summary,QI_93,0.2217,5.048,25.8
EW_G2_S23, Summary,QI_94,0.04828,1.992,15.87
EW_G2_S23, Summary,QI_95,1.624,14.99,71.31
EW_G2_S23, Summary,QI_96,0.04838,1.343,9.915
EW_G2_S23, Summary,QI_97,0.1079,2.718,30.27
EW_G2_S23, Summary,QI_98,0.6107,5.088,30.96
EW_G2_S23, Summary,QI_99,1.116,9.021,36.4
EW_G2_S23, Summary,QI_100,0.8353,15.81,59.39
EW_G2_S23, Summary,QI_101,0.7597,24.04,60.65
EW_G2_S23, Summary,QI_102,0.4818,11.97,65.21
EW_G2_S23, Summary,QI_103,0.01173,0.1045,0.8032
EW_G2_S23, Summary,QI_104,0.05007,0.5282,0.8439
EW_G2_S23, Summary,QI_105,11.41,20.74,26.52
EW_G2_S23, Summary,QI_106,18.14,26.86,34.37
EW_G2_S23, Summary,QI_107,31.45,39.59,48.88
EW_G2_S23, Summary,QI_108,4.475,12.12,18.22
EW_G2_S23, Summary,QI_109,0.9792,3.639,5.491
EW_G2_S23, Summary,QI_110,0.4996,2.488,4.469
EW_G2_S23, Summary,QI_111,2.647,6.194,8.007
EW_VIC_S4, Summary,CAL_3,477,746.9,1079
EW_VIC_S4, Summary,CAL_7,110.1,421.9,706.8
EW_VIC_S4, Summary,CAL_8,97.83,329.8,539.6
EW_VIC_S4, Summary,CAL_9,100.7,377,674
EW_VIC_S4, Summary,CAL_11,191.3,585,970.9
EW_VIC_S4, Summary,CAL_13,294.6,494.6,950
EW_VIC_S4, Summary,CAL_14,264.6,608.4,1047
EW_VIC_S4, Summary,CAL_15,274.3,548.2,1033
EW_VIC_S4, Summary,CAL_16,9.92,59.3,96.19
EW_VIC_S4, Summary,CAL_17,0.1624,2.461,9.183
EW_VIC_S4, Summary,CAL_19,1.267,20.9,95.33
EW_VIC_S4, Summary,CAL_20,0.06871,4.839,34.99
EW_VIC_S4, Summary,CAL_21,1.646,21.1,72.06
EW_VIC_S4, Summary,CAL_25,1.064,16.09,56.29
EW_VIC_S4, Summary,CAL_27,2.578,28.01,81.38
EW_VIC_S4, Summary,QI_112,0.01243,0.6741,26.69
EW_VIC_S4, Summary,QI_113,0.01136,0.6262,7.874
EW_VIC_S4, Summary,QI_114,0.1175,5.216,28.56
EW_VIC_S4, Summary,QI_115,0.02326,2.035,20.47
EW_VIC_S4, Summary,QI_116,0.1913,3.536,18.08
EW_VIC_S4, Summary,QI_117,0.09336,5.706,49.28
EW_VIC_S4, Summary,QI_118,0.1375,3.733,17.24
EW_VIC_S4, Summary,QI_119,0.1704,5.552,18.5
EW_VIC_S4, Summary,QI_120,2.06,18.41,65.03
EW_VIC_S4, Summary,QI_121,0.001217,0.9809,38.11
EW_VIC_S4, Summary,QI_122,1.815,18.11,54.55
EW_VIC_S4, Summary,QI_123,0.1449,6.514,28.5
EW_VIC_S4, Summary,QI_124,0.007318,2.389,18.62
EW_VIC_S4, Summary,QI_125,0.3503,11.9,66.68
EW_VIC_S4, Summary,QI_126,0.09913,4.402,19.69
EW_VIC_S4, Summary,QI_127,0.09916,4.556,29.79
EW_VIC_S4, Summary,QI_128,1.152,15.54,47.93
EW_VIC_S4, Summary,QI_129,0.02025,1.374,8.389
EW_VIC_S4, Summary,QI_130,0.07987,4.206,40.59
EW_VIC_S4, Summary,QI_131,0.8371,15.5,69.08
EW_VIC_S4, Summary,QI_132,1.133,12.74,60.36
EW_VIC_S4, Summary,QI_133,0.3884,5.135,35.25
EW_VIC_S4, Summary,QI_134,0.01228,4.053,19.36
EW_VIC_S4, Summary,QI_135,0.5859,14.28,59.69
EW_VIC_S4, Summary,QI_136,0.36,8.098,45.47
EW_VIC_S4, Summary,QI_137,0.007683,0.6912,28.7
EW_VIC_S4, Summary,QI_138,0.00175,0.6143,9.337
EW_VIC_S4, Summary,QI_139,0.09896,5.579,27.89
EW_VIC_S4, Summary,QI_140,0.02399,2.358,21.41
EW_VIC_S4, Summary,QI_141,0.2258,4.794,22.54
EW_VIC_S4, Summary,QI_142,0.01734,4.125,49.68
EW_VIC_S4, Summary,QI_143,0.102,3.928,21.36
EW_VIC_S4, Summary,QI_144,0.1722,6.337,20.57
EW_VIC_S4, Summary,QI_145,1.543,19.02,73.5
EW_VIC_S4, Summary,QI_146,0.001007,0.9565,47.37
EW_VIC_S4, Summary,QI_147,1.015,22.05,60.72
EW_VIC_S4, Summary,QI_148,0.04021,5.127,28.2
EW_VIC_S4, Summary,QI_149,1.89E-05,1.13,12.27
EW_VIC_S4, Summary,QI_150,0.2019,10.83,68.08
EW_VIC_S4, Summary,QI_151,2.05E-05,2.887,13.76
EW_VIC_S4, Summary,QI_152,2.03E-05,5.103,44.86
EW_VIC_S4, Summary,QI_153,0.6924,16.82,50.3
EW_VIC_S4, Summary,QI_154,0.01196,0.8833,8.51
EW_VIC_S4, Summary,QI_155,0.01911,3.571,41.24
EW_VIC_S4, Summary,QI_156,0.499,14.59,60.51
EW_VIC_S4, Summary,QI_157,0.6664,14.48,66.07
EW_VIC_S4, Summary,QI_158,0.0664,4.811,36.7
EW_VIC_S4, Summary,QI_159,0.005836,4.637,21.88
EW_VIC_S4, Summary,QI_160,0.7318,20.2,64.8
EW_VIC_S4, Summary,QI_161,0.4727,11.33,47.46
EW_ACT_S4, Summary,CAL_3,265.4,598.9,1571
EW_ACT_S4, Summary,CAL_7,213.1,423.4,1178
EW_ACT_S4, Summary,CAL_8,111.6,373.1,1174
EW_ACT_S4, Summary,CAL_9,126.5,415.6,1902
EW_ACT_S4, Summary,CAL_11,159.2,461,1477
EW_ACT_S4, Summary,CAL_13,222.9,496.4,1055
EW_ACT_S4, Summary,CAL_14,250,641.2,1196
EW_ACT_S4, Summary,CAL_15,263.8,720.8,1196
EW_ACT_S4, Summary,CAL_16,5.545,52.51,85.49
EW_ACT_S4, Summary,CAL_17,0.03924,3.404,21.95
EW_ACT_S4, Summary,CAL_19,0.657,19.06,77.87
EW_ACT_S4, Summary,CAL_20,0.2714,11.23,67.85
EW_ACT_S4, Summary,CAL_21,0.7826,16.15,71.24
EW_ACT_S4, Summary,CAL_25,1.114,22.66,76.05
EW_ACT_S4, Summary,CAL_27,1.118,31.67,83.59
EW_ACT_S4, Summary,QI_112,0.1224,1.79,18.5
EW_ACT_S4, Summary,QI_113,0.1145,1.986,12.41
EW_ACT_S4, Summary,QI_114,0.4733,3.059,12.53
EW_ACT_S4, Summary,QI_115,0.05417,2.898,17.03
EW_ACT_S4, Summary,QI_116,0.3247,2.538,17.19
EW_ACT_S4, Summary,QI_117,0.3658,5.655,38.66
EW_ACT_S4, Summary,QI_118,0.5824,4.611,15.09
EW_ACT_S4, Summary,QI_119,0.4474,6.086,42.97
EW_ACT_S4, Summary,QI_120,1.061,9.756,33.82
EW_ACT_S4, Summary,QI_121,0.1327,3.183,18.99
EW_ACT_S4, Summary,QI_122,2.69,10.31,47.98
EW_ACT_S4, Summary,QI_123,1.298,5.285,30.75
EW_ACT_S4, Summary,QI_124,0.2921,3.01,9.683
EW_ACT_S4, Summary,QI_125,0.1931,5.411,47.29
EW_ACT_S4, Summary,QI_126,0.2432,3.058,14.72
EW_ACT_S4, Summary,QI_127,0.4573,3.725,13.98
EW_ACT_S4, Summary,QI_128,1.326,9.873,27.43
EW_ACT_S4, Summary,QI_129,0.411,3.729,14.1
EW_ACT_S4, Summary,QI_130,1.047,7.186,25.74
EW_ACT_S4, Summary,QI_131,1.485,9.226,36.06
EW_ACT_S4, Summary,QI_132,1.724,18.92,61.04
EW_ACT_S4, Summary,QI_133,0.9232,9.85,52.18
EW_ACT_S4, Summary,QI_134,0.6131,4.065,13.89
EW_ACT_S4, Summary,QI_135,1.095,11.33,55.86
EW_ACT_S4, Summary,QI_136,0.5301,3.489,44.44
EW_ACT_S4, Summary,QI_137,0.04306,1.486,17.4
EW_ACT_S4, Summary,QI_138,0.06562,2.092,16.21
EW_ACT_S4, Summary,QI_139,0.2972,3.778,15.44
EW_ACT_S4, Summary,QI_140,0.04591,3.084,20.6
EW_ACT_S4, Summary,QI_141,0.07138,2.709,25.42
EW_ACT_S4, Summary,QI_142,0.1134,4.691,48.92
EW_ACT_S4, Summary,QI_143,0.308,4.067,15.39
EW_ACT_S4, Summary,QI_144,0.3098,5.87,49.77
EW_ACT_S4, Summary,QI_145,0.2662,9.959,36.93
EW_ACT_S4, Summary,QI_146,2.58E-05,3.688,30.74
EW_ACT_S4, Summary,QI_147,2.112,12.92,63.48
EW_ACT_S4, Summary,QI_148,0.6731,4.783,32.92
EW_ACT_S4, Summary,QI_149,0.1299,2.129,8.387
EW_ACT_S4, Summary,QI_150,0.2266,4.884,39.26
EW_ACT_S4, Summary,QI_151,0.1555,2.266,10.83
EW_ACT_S4, Summary,QI_152,0.3358,3.494,19.79
EW_ACT_S4, Summary,QI_153,1.321,11.45,31.1
EW_ACT_S4, Summary,QI_154,0.2387,3.024,14.23
EW_ACT_S4, Summary,QI_155,0.7548,8.103,26.41
EW_ACT_S4, Summary,QI_156,1.109,9.145,39.22
EW_ACT_S4, Summary,QI_157,0.8406,22.49,73.11
EW_ACT_S4, Summary,QI_158,0.6326,9.826,52.89
EW_ACT_S4, Summary,QI_159,0.4038,5.049,15.85
EW_ACT_S4, Summary,QI_160,1.141,13.82,56.86
EW_ACT_S4, Summary,QI_161,0.4821,5.86,45.32
EW_all, Summary,CAL_3,295.1,687.6,1421
EW_all, Summary,CAL_7,161.7,422.6,967.3
EW_all, Summary,CAL_8,104.3,348.6,928.3
EW_all, Summary,CAL_9,112.4,395.9,1487
EW_all, Summary,CAL_11,176.7,519.8,1261
EW_all, Summary,CAL_13,241.1,495.6,1013
EW_all, Summary,CAL_14,254,622,1105
EW_all, Summary,CAL_15,266.7,630,1145
EW_all, Summary,CAL_16,7.172,55.74,93.58
EW_all, Summary,CAL_17,0.05656,2.894,18.27
EW_all, Summary,CAL_19,0.8972,19.71,89.23
EW_all, Summary,CAL_20,0.1,7.668,55.46
EW_all, Summary,CAL_21,0.8841,18.77,71.73
EW_all, Summary,CAL_25,1.017,19.9,68.46
EW_all, Summary,CAL_27,1.693,29.84,82.91
EW_all, Summary,QI_31,9.242,51.34,90.53
EW_all, Summary,QI_32,0.1652,5.052,29.57
EW_all, Summary,QI_33,0.009211,0.9916,27.15
EW_all, Summary,QI_34,0.003219,0.8177,12.93
EW_all, Summary,QI_35,0.1048,4.3,19.75
EW_all, Summary,QI_36,1.358,17.65,71.66
EW_all, Summary,QI_37,0.9012,16.74,64.55
EW_all, Summary,QI_38,0.03468,2.153,18.29
EW_all, Summary,QI_39,0.07996,3.622,28.96
EW_all, Summary,QI_40,0.01598,1.911,39.38
EW_all, Summary,QI_41,0.1014,4.139,20.05
EW_all, Summary,QI_42,0.01198,2.992,50.74
EW_all, Summary,QI_43,0.3855,5.139,20.94
EW_all, Summary,QI_44,1.113,14.1,73.39
EW_all, Summary,QI_45,0.07316,3.838,22.09
EW_all, Summary,QI_46,4.02,31.37,78.21
EW_all, Summary,QI_47,0.1356,3.357,31.05
EW_all, Summary,QI_48,0.03039,2.887,40.51
EW_all, Summary,QI_49,3.91,23.73,53.81
EW_all, Summary,QI_50,0.3102,5.278,41.79
EW_all, Summary,QI_51,5.086,47.16,92.16
EW_all, Summary,QI_52,0.1189,5.48,24.63
EW_all, Summary,QI_53,0.007077,1.433,32.44
EW_all, Summary,QI_54,0.0006316,0.7581,12.93
EW_all, Summary,QI_55,0.06831,5.305,28.34
EW_all, Summary,QI_56,1.472,21.23,73.66
EW_all, Summary,QI_57,0.9973,20.89,74.22
EW_all, Summary,QI_58,0.0139,2.573,19.4
EW_all, Summary,QI_59,0.01724,1.863,20.3
EW_all, Summary,QI_60,0.01743,2.229,37.37
EW_all, Summary,QI_61,0.03119,3.566,20.26
EW_all, Summary,QI_62,0.00128,2.024,50.43
EW_all, Summary,QI_63,0.1095,4.091,22.54
EW_all, Summary,QI_64,0.5346,13.13,73.24
EW_all, Summary,QI_65,0.01399,4.046,47.07
EW_all, Summary,QI_66,1.82,34.35,81.69
EW_all, Summary,QI_67,0.1165,4.149,31.98
EW_all, Summary,QI_68,0.03647,3.972,42.6
EW_all, Summary,QI_69,2.319,26.58,66.02
EW_all, Summary,QI_70,0.252,6.709,49.18
EW_all, Summary,QI_71,0.1396,5.432,29.16
EW_all, Summary,QI_72,0.03313,2.464,26.1
EW_all, Summary,QI_73,0.05588,2.575,49.16
EW_all, Summary,QI_74,0.9673,13.23,59.94
EW_all, Summary,QI_75,0.2305,6.648,38.39
EW_all, Summary,QI_76,0.4328,10.73,63.77
EW_all, Summary,QI_77,0.1528,4.399,34.64
EW_all, Summary,QI_78,0.1082,3.028,46.02
EW_all, Summary,QI_79,1.009,18.67,71.11
EW_all, Summary,QI_80,0.03108,1.634,11.51
EW_all, Summary,QI_81,0.1195,2.767,66.75
EW_all, Summary,QI_82,0.1953,2.996,34.73
EW_all, Summary,QI_83,0.5244,8.156,53.55
EW_all, Summary,QI_84,0.59,21.77,80.76
EW_all, Summary,QI_85,1.105,29.46,82.32
EW_all, Summary,QI_86,0.6219,17.93,66.98
EW_all, Summary,QI_87,0.0244,5.267,33.13
EW_all, Summary,QI_88,0.03139,2.72,22.4
EW_all, Summary,QI_89,0.05736,3.683,53.84
EW_all, Summary,QI_90,0.9687,16.85,69.16
EW_all, Summary,QI_91,0.1601,7.27,40.85
EW_all, Summary,QI_92,0.3784,12.75,68.57
EW_all, Summary,QI_93,0.05814,4.729,35.39
EW_all, Summary,QI_94,0.01847,2.408,45.97
EW_all, Summary,QI_95,0.5769,15.54,69.18
EW_all, Summary,QI_96,0.02357,1.364,9.508
EW_all, Summary,QI_97,0.1083,3.72,62
EW_all, Summary,QI_98,0.1,4.319,38.91
EW_all, Summary,QI_99,0.4143,9.757,48.88
EW_all, Summary,QI_100,0.262,22.86,80.71
EW_all, Summary,QI_101,0.5929,20.47,67.61
EW_all, Summary,QI_102,0.1586,13.47,66.21
EW_all, Summary,QI_103,6.35E-05,0.08133,4.479
EW_all, Summary,QI_104,0.001719,0.4232,0.8098
EW_all, Summary,QI_105,9.832,21.18,29.34
EW_all, Summary,QI_106,18.56,26.35,34.98
EW_all, Summary,QI_107,29.33,39.32,51.57
EW_all, Summary,QI_108,4.771,12.13,18.37
EW_all, Summary,QI_109,1.027,3.504,5.461
EW_all, Summary,QI_110,0.5201,2.619,4.814
EW_all, Summary,QI_111,1.989,5.999,10.02
EW_all, Summary,QI_112,0.04117,1.317,23.05
EW_all, Summary,QI_113,0.01552,1.16,11
EW_all, Summary,QI_114,0.2369,3.591,22.99
EW_all, Summary,QI_115,0.04413,2.588,18.85
EW_all, Summary,QI_116,0.2422,2.88,17.86
EW_all, Summary,QI_117,0.1362,5.676,44.19
EW_all, Summary,QI_118,0.278,4.281,16.12
EW_all, Summary,QI_119,0.1872,5.877,37.06
EW_all, Summary,QI_120,1.151,12.5,60.25
EW_all, Summary,QI_121,0.002808,1.896,29.77
EW_all, Summary,QI_122,2.307,13.87,52.27
EW_all, Summary,QI_123,0.3377,5.67,29.82
EW_all, Summary,QI_124,0.0196,2.83,14.49
EW_all, Summary,QI_125,0.2348,7.024,60.39
EW_all, Summary,QI_126,0.09932,3.508,17.91
EW_all, Summary,QI_127,0.09939,4,22.23
EW_all, Summary,QI_128,1.188,12.37,41.32
EW_all, Summary,QI_129,0.04005,2.614,12.51
EW_all, Summary,QI_130,0.1695,6.033,34.34
EW_all, Summary,QI_131,1.091,11.28,58.4
EW_all, Summary,QI_132,1.281,15.58,62.17
EW_all, Summary,QI_133,0.5721,7.425,47.22
EW_all, Summary,QI_134,0.03024,4.06,17.44
EW_all, Summary,QI_135,0.8287,12.21,58.09
EW_all, Summary,QI_136,0.4753,4.945,45.55
EW_all, Summary,QI_137,0.01544,1.104,24.49
EW_all, Summary,QI_138,0.005647,1.194,12.96
EW_all, Summary,QI_139,0.1689,4.345,23
EW_all, Summary,QI_140,0.04228,2.772,21.18
EW_all, Summary,QI_141,0.1033,3.372,24.3
EW_all, Summary,QI_142,0.03447,4.475,50.59
EW_all, Summary,QI_143,0.1546,4.017,19.26
EW_all, Summary,QI_144,0.1542,6.04,44.51
EW_all, Summary,QI_145,0.335,12.66,65.24
EW_all, Summary,QI_146,2.34E-05,1.993,40.52
EW_all, Summary,QI_147,1.446,16.53,62.64
EW_all, Summary,QI_148,0.1492,4.857,30.3
EW_all, Summary,QI_149,4.36E-05,1.778,10.27
EW_all, Summary,QI_150,0.2004,6.169,61.75
EW_all, Summary,QI_151,4.47E-05,2.476,12.7
EW_all, Summary,QI_152,3.77E-05,4.036,32.55
EW_all, Summary,QI_153,0.9561,13.37,43.91
EW_all, Summary,QI_154,0.02325,1.869,13.04
EW_all, Summary,QI_155,0.07189,6.222,33.88
EW_all, Summary,QI_156,0.6855,11.19,53.47
EW_all, Summary,QI_157,0.7457,18.48,72.46
EW_all, Summary,QI_158,0.2169,7.748,48.44
EW_all, Summary,QI_159,0.01902,4.88,19.48
EW_all, Summary,QI_160,0.9368,15.67,61.42
EW_all, Summary,QI_161,0.47,8.017,47.28
GW_G1_S23, Summary,CAL_3,335.3,712.3,1508
GW_G1_S23, Summary,CAL_7,123.5,388.4,814.2
GW_G1_S23, Summary,CAL_8,97.48,294.8,755.2
GW_G1_S23, Summary,CAL_9,85.76,313.9,981.1
GW_G1_S23, Summary,CAL_11,321.7,569.1,967.1
GW_G1_S23, Summary,CAL_13,239.7,419.1,869.2
